param_name,module_name,module_type,param_shape,shape,param_numel,requires_grad,param_kind,covered_by_decoder,decoder_row_id,decoder_kind,exact_target_kind,exact_reconstruction_error,primitive_fit_kind,primitive_fit_rel_err,uses_target_mined_atoms,uses_shared_mined_atoms,interpretation_trusted,tensor_path,fail_reason
mod.cls_blocks.1.fc1.weight,mod.cls_blocks.1.fc1,Linear,512x128,512x128,65536,True,linear_weight,True,mod.cls_blocks.1.fc1.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.68635381214699e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.6703302264213562,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_1_fc1.pt,
mod.cls_blocks.1.fc1.bias,mod.cls_blocks.1.fc1,Linear,512,512,512,True,linear_bias,True,mod.cls_blocks.1.fc1.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.68635381214699e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.6703302264213562,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_1_fc1.pt,
mod.cls_blocks.1.post_fc_norm.weight,mod.cls_blocks.1.post_fc_norm,LayerNorm,512,512,512,True,norm_affine,True,mod.cls_blocks.1.post_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.589823607962899e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_post_fc_norm_layernorm.pt,
mod.cls_blocks.1.post_fc_norm.bias,mod.cls_blocks.1.post_fc_norm,LayerNorm,512,512,512,True,norm_affine,True,mod.cls_blocks.1.post_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.589823607962899e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_post_fc_norm_layernorm.pt,
mod.cls_blocks.1.fc2.weight,mod.cls_blocks.1.fc2,Linear,128x512,128x512,65536,True,linear_weight,True,mod.cls_blocks.1.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,2.3074079535945202e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.3613685369491577,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_1_fc2.pt,
mod.cls_blocks.1.fc2.bias,mod.cls_blocks.1.fc2,Linear,128,128,128,True,linear_bias,True,mod.cls_blocks.1.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,2.3074079535945202e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.3613685369491577,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_1_fc2.pt,
mod.norm.weight,mod.norm,LayerNorm,128,128,128,True,norm_affine,True,mod.norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.487062785889066e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_norm_layernorm.pt,
mod.norm.bias,mod.norm,LayerNorm,128,128,128,True,norm_affine,True,mod.norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.487062785889066e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_norm_layernorm.pt,
mod.fc.0.weight,mod.fc.0,Linear,10x128,10x128,1280,True,linear_weight,True,mod.fc.0.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.8038177529433597e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,5.2654331739177e-07,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_fc_0.pt,
mod.fc.0.bias,mod.fc.0,Linear,10,10,10,True,linear_bias,True,mod.fc.0.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.8038177529433597e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,5.2654331739177e-07,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_fc_0.pt,
